# load the base data ../data/imagenet/imagenet_base.fvecs, 
# load the queries ../data/imagenet/imagenet_query.fvecs, 
# load the ground truth ../data/imagenet/20_imagenet_product_groundtruth.ivecs
# ranking metric product
# NormPQ, percentiles: 256, quantize: Subspace PQ, M: 1, Ks : 256, code_dtype: <class 'numpy.uint8'>Subspace PQ, M: 1, Ks : 256, code_dtype: <class 'numpy.uint8'>Subspace PQ, M: 1, Ks : 256, code_dtype: <class 'numpy.uint8'>
#    Training the subspace: 0 / 1, 0 -> 150
# layer: 0,  residual average norm : 0.6843136548995972 max norm: 1.0400437116622925 min norm: 0.13191361725330353
#    Training the subspace: 0 / 1, 0 -> 150
# layer: 1,  residual average norm : 0.6002913117408752 max norm: 0.9870588183403015 min norm: 0.0
#    Training the subspace: 0 / 1, 0 -> 150
# layer: 2,  residual average norm : 0.5481430292129517 max norm: 0.9561288356781006 min norm: 0.0
# compress items
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.0165, 0.33, 0, 1
2, 0, 0.0332, 0.332, 0, 2
4, 0, 0.0622, 0.311, 0, 4
8, 0, 0.10925, 0.273125, 0, 8
16, 0, 0.18585000000000002, 0.23231250000000003, 0, 16
32, 0, 0.2973, 0.1858125, 0, 32
64, 0, 0.4332, 0.135375, 0, 64
128, 0, 0.5892000000000001, 0.0920625, 0, 128
256, 0, 0.7257, 0.0566953125, 0, 256
512, 0, 0.8321999999999999, 0.0325078125, 0, 512
1024, 0, 0.9086000000000001, 0.01774609375, 0, 1024
2048, 0, 0.9535500000000001, 0.00931201171875, 0, 2048
4096, 0, 0.9771000000000001, 0.00477099609375, 0, 4096
8192, 0, 0.9882500000000001, 0.0024127197265625, 0, 8192
16384, 0, 0.99315, 0.00121234130859375, 0, 16384
32768, 0, 0.9965999999999999, 0.0006082763671875, 0, 32768
65536, 0, 0.998, 0.0003045654296875, 0, 65536
131072, 0, 0.99895, 0.00015242767333984374, 0, 131072
262144, 0, 0.9992000000000001, 7.623291015625e-05, 0, 262144
524288, 0, 0.9997, 3.8135528564453125e-05, 0, 524288
1048576, 0, 0.99985, 1.907062530517578e-05, 0, 1048576
2097152, 0, 1.0, 9.5367431640625e-06, 0, 2097152
4194304, 0, 1.0, 8.545646356371399e-06, 0, 2340373
