# load the base data ../data/netflix/netflix_base.fvecs, 
# load the queries ../data/netflix/netflix_query.fvecs, 
# load the ground truth ../data/netflix/1_netflix_product_groundtruth.ivecs
# ranking metric product
# Subspace PQ, M: 1, Ks : 256, code_dtype: <class 'numpy.uint8'>Subspace PQ, M: 1, Ks : 256, code_dtype: <class 'numpy.uint8'>Subspace PQ, M: 1, Ks : 256, code_dtype: <class 'numpy.uint8'>Subspace PQ, M: 1, Ks : 256, code_dtype: <class 'numpy.uint8'>
#    Training the subspace: 0 / 1, 0 -> 300
# layer: 0,  residual average norm : 0.4127624034881592 max norm: 1.2760446071624756 min norm: 0.0
#    Training the subspace: 0 / 1, 0 -> 300
# layer: 1,  residual average norm : 0.2917933762073517 max norm: 1.0379552841186523 min norm: 0.0
#    Training the subspace: 0 / 1, 0 -> 300
# layer: 2,  residual average norm : 0.22355420887470245 max norm: 0.8585641384124756 min norm: 0.0
#    Training the subspace: 0 / 1, 0 -> 300
# layer: 3,  residual average norm : 0.1775599867105484 max norm: 0.6975325345993042 min norm: 0.0
# compress items
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.283, 0.283, 0, 1
2, 0, 0.445, 0.2225, 0, 2
4, 0, 0.641, 0.16025, 0, 4
8, 0, 0.828, 0.1035, 0, 8
16, 0, 0.927, 0.0579375, 0, 16
32, 0, 0.961, 0.03003125, 0, 32
64, 0, 0.995, 0.015546875, 0, 64
128, 0, 0.999, 0.0078046875, 0, 128
256, 0, 0.999, 0.00390234375, 0, 256
512, 0, 0.999, 0.001951171875, 0, 512
1024, 0, 1.0, 0.0009765625, 0, 1024
2048, 0, 1.0, 0.00048828125, 0, 2048
4096, 0, 1.0, 0.000244140625, 0, 4096
8192, 0, 1.0, 0.0001220703125, 0, 8192
16384, 0, 1.0, 6.103515625e-05, 0, 16384
32768, 0, 1.0, 5.627462014631401e-05, 0, 17770
