# load the base data ../data/netflix/netflix_base.fvecs, 
# load the queries ../data/netflix/netflix_query.fvecs, 
# load the ground truth ../data/netflix/20_netflix_product_groundtruth.ivecs
# ranking metric product
# OPQ, M: 4, Ks : 256, code_dtype: <class 'numpy.uint8'>
#    Training the subspace: 0 / 4, 0 -> 75
#    Training the subspace: 1 / 4, 75 -> 150
#    Training the subspace: 2 / 4, 150 -> 225
#    Training the subspace: 3 / 4, 225 -> 300
# layer: 0,  residual average norm : 0.22637592256069183 max norm: 0.8673050403594971 min norm: 0.07479333877563477
# compress items
# sorting items
# searching!
expected items, overall time, avg recall, avg precision, avg error, avg items
1, 0, 0.032350000000000004, 0.647, 0, 1
2, 0, 0.066, 0.66, 0, 2
4, 0, 0.1252, 0.626, 0, 4
8, 0, 0.2213, 0.55325, 0, 8
16, 0, 0.36215, 0.4526875, 0, 16
32, 0, 0.58515, 0.36571875, 0, 32
64, 0, 0.8093, 0.25290625, 0, 64
128, 0, 0.9359, 0.146234375, 0, 128
256, 0, 0.9827999999999999, 0.07678125, 0, 256
512, 0, 0.9942500000000001, 0.038837890625, 0, 512
1024, 0, 0.9962, 0.01945703125, 0, 1024
2048, 0, 0.9994, 0.009759765625, 0, 2048
4096, 0, 1.0, 0.0048828125, 0, 4096
8192, 0, 1.0, 0.00244140625, 0, 8192
16384, 0, 1.0, 0.001220703125, 0, 16384
32768, 0, 1.0, 0.0011254924029262803, 0, 17770
